company-externalId,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,company-owners,company-note
116679735316,White Clarke Group,+44 (0)1908 576 699,,"Woodlands Business Park, Breckland ",Milton Keynes,Buckinghamshire,MK14 6FG,,"Milton Keynes, Buckinghamshire",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-11-14
By: Matt Allum
Contract: Matt Allum
"
116679770415,Neyber,0203 744 0552,https://www.neyber.co.uk/contact,"Liberty House , 222 Regent Street",,,W1B 5TR,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679801425,CoreLogic RP Data,1300 734 318,http://www.corelogic.com.au/contact-us/,"Level 21, 2 Market Street",,"NSW, 2000",,AU,"NSW, 2000, AUSTRALIA",,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679825603,Redington LTD,020 7250 3331,http://www.redington.co.uk/,Austin Friars House,,,EC2N 2HD,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679871338,Tandem Bank,0203 370 0970,https://tandem.co.uk/,123 Pentonville Road,,,N1 9LG,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679884506,Quipper,,,"Vintage House, 37 Albert Embankment London, SE1 7TL",,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116679896058,MPC,020 7434 3100,http://www.moving-picture.com/locations/mpc-london/,127 Wardour St,London,,W1F 0NL,,London,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679896817,9 Yards,0208 940 8803,http://9yards.com/,4 Duke Street,,Surrey,TW9 1HP,,Surrey,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680037250,University of the Arts London,020 7541 6500,http://www.arts.ac.uk/lcc/,"London College of Communication, Elephant & Castle ",London,,SE1 6SB,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680069217,Canadian Western Bank,,http://www.cwbank.com/,Canada,,,,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116680119872,TAP London,020 3603 2973,http://www.wearetaplondon.com/,"Blackfriars Foundry, 156 Blackfriars Rd",,,SE1 8EN,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680937316,Talent Collective,020 7832 2700,http://alexandermannsolutions.com/global-locations/location/london-hq,7- 11 Bishopsgate ,,,EC2N 3AQ,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680944053,Perkbox,0208 396 6812,https://www.perkbox.com/uk/,Perkbox / Huddlebuy Ltd 22 Tudor Street,London,,EC4Y 0AY,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116680958082,iGen Insight,0207 637 9970,http://igeninsight.com/,87 New Cavendish Street,London,,W1W 6XD,,London,,,"Status: Active
Client Type: Head Office
Contract: Kevin Anang
"
116681001347,Cygnus BI,,,"4 Techhub, Floor 2, , 4-5 Bonhill Street, ",,"London, ",EC2A 4BX,,"London, ",,,"Status: Incomplete
Client Type: Head Office
Contract: Kevin Anang
"
116681002715,Touchstone BI,+44 (0)20 7121 4700,touchstonefms.co.uk/,1 Triton Square  ,,London ,NW1 3DX,,London ,"110894769.docx,110894770.docx",,"Status: Active
Client Type: Head Office
Last Contacted: 2017-03-28
By: Kevin Anang
Last Perm Job: 2017-03-08
Managed By: Kevin Anang
Contract: Kevin Anang
"
116672271779,IRIS Software Group Limited,08448 449 644,,"Diamond Court, Preston Farm Business Park",Stockton-on-Tees,,TS18 3TP,,Stockton-on-Tees,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-10-06
By: David Robinson
Contract: David Robinson
"
116672305320,Astoria Company,+15106637016,www.astoriacompany.com,1,Ipswich,,,,Ipswich,,,"Status: Active
Client Type: Site
Last Contacted: 2015-10-12
By: David Robinson
Contract: David Robinson
"
116672322737,Sense,020 7520 0999,,"Sense 101  , Pentonville Road",,London ,N1 9LG,,London ,,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116672409480,Advanced Design Technology,020 7299 1170,,"Dilke House, 1 Malet St",,,WC1E 7JN,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-10-27
By: David Robinson
Contract: David Robinson
"
116672409575,The Mike Burton Group Limited,+44 (0)1452 888666,,"Mike Burton Group Limited,  Carter Court 8 Davy Way ",Quedgeley ,Gloucester ,GL2 2DE,,"Quedgeley , Gloucester ",,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116672422515,Sword Technology Solutions,020 8232 2555,,1000 Great West Rd,Brentford,Middlesex ,TW8 9DW,,"Brentford, Middlesex ",,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116672484462,Enactor,,,1 Bluecoats Avenue,Hertford,Hertfordshire,SG14 1PB,,"Hertford, Hertfordshire",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-01-11
By: David Robinson
Last Perm Job: 2015-11-19
Managed By: David Robinson
Contract: Denva Bradford
"
116672484781,Redeem Ltd,01506 633 388,,"Unit 9B, Pyramids Business Park",Easter Inch,West Lothian,EH48 2EH,,"Easter Inch, West Lothian",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-05
By: David Robinson
Contract: David Robinson
"
116672505002,Ministry of Justice,020 3334 3555,http://www.justice.gov.uk/,"102, Petty France",,London,SW1H 9AJ,GB,"London, UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Contract: Denva Bradford
"
116672544835,BrightTalk,020 7397 8533,,"St Martins House, St Martin's Le Grand",,London ,EC1A 4EN,,London ,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-16
By: Kelsey Carew
Contract: Kelsey Carew
"
116672553788,Ericsson 2,,,"Ealing Cross, 85 Uxbridge Road",Ealing,London,W5 5TH,,"Ealing, London",,,"Status: Active
Client Type: Site
Contract: Denva Bradford
"
116672585449,Charlotte Tilbury,02089 694 562,,18 Lonsdale Road ,London,,NW6 6RD,,London,,,"Status: Active
Client Type: Head Office
Contract: Simran Jutley
"
116672589298,Drayson Technologies Ltd,02031 782 042,,2 Queen Caroline Street,London,,W6 9DX,,London,105161491.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-02-08
By: Stephen Hellier
Last Perm Job: 2016-02-08
Managed By: Stephen Hellier
Last Contract Job: 2016-02-02
Managed By: Timothy McAllister
Contract: David Robinson
"
116672592039,Impendium Systems,08450 537 170,,"13, Austin Friars",,London,EC2N 2HE,,London,,,"Status: Active
Client Type: Head Office
Contract: Denva Bradford
"
116672613227,KLOC digital solutions,,,"KLOC Digital Solutions Ltd, The Old Granary",Shefford Woodlands,Hungerford,RG17 7EH,,"Shefford Woodlands, Hungerford",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-24
By: David Robinson
Contract: David Robinson
"
116672629301,Northumbria University,0191 232 6002,,"ewcastle City Campus, 2 Ellison Pl, Newcastle upon Tyne",,,NE1 8ST,,,,,"Status: Active
Client Type: Head Office
Contract: Timothy McAllister
"
116672654638,Give Me Sport,,,"Westbourne Studios, 242 Acklam Road",,London,W10 5JJ,,London,105720285.rtf,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-27
By: Denva Bradford
Contract: Denva Bradford
"
116672660053,American Expess Uk,01273 620 555,www.global.americanexpress.com/uk,.,,,,,,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672660111,Parexel International,01895 238 000,www.parexel.com,"The Quays, 101-105 Oxford Road",Uxbridge,Middlesex,UB8 1LZ,GB,"Uxbridge, Middlesex, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672670714,Business And Decision- Benelux,03227 741 100,www.businessdecision.be,"Sint Lambertusstraat 141 , Rue Saint Lambert",Brussels,,,BE,"Brussels, BELGIUM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672670720,TSL Education,0207 782 300,www.tsleducation.com,Admiral House 66-68,Carlisle,,CA5 7LP,GB,"Carlisle, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672670738,EOM Solutions,+31(0)858 778 984,www.eom.nl,.,,,,,,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672670751,Jibes,+31302 219 050,www.jibes.nl,Sleepboot 13,,,,NL,NETHERLANDS,,,"Status: Incomplete
Client Type: Head Office
Contract: Karen Hellier
"
116672670769,Zentys NL,+31356 421 300,www.zentys.nl,De Kwekerij 66,Baarn,,,NL,"Baarn, NETHERLANDS",,,"Status: Incomplete
Client Type: Head Office
Contract: Karen Hellier
"
116672701096,Eclipse IT,+31102 709 591,www.eclipse.nl,.,,,,NL,NETHERLANDS,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672701126,Checkpoint Systems (UK) Ltd,01635 567 070,www.checkpointeurope.com,Leat House,Newbury,Berkshire,RG14 5UX,GB,"Newbury, Berkshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672708826,BJSS Limited (Leeds),01132 979 797,www.bjss.com,"Coronet House, Queen Street",Leeds,,LS1 2TW,GB,"Leeds, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672708837,Hutchinson 3G,01628 765 000,www.three.co.uk,20 Grenfell Rd,Maidenhead,Berkshire,SL6 1EH,GB,"Maidenhead, Berkshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672708875,Jardine Lloyd Thompson Benefit Solutions FTSE London,01344 381 600,www.jlt.com,"The Columbia Centre, Station Rd",Bracknell,,RG12 1LP,GB,"Bracknell, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672717981,AJ Bell,08454 089 100,www.ajbell.co.uk,"Trafford House, Chester Road",Manchester,,M32 0RS,GB,"Manchester, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672717987,Avanade UK Ltd,02070 251 000,www.avanade.com,60 Queen Victoria Street,London,,EC4N 4TR,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672718006,Leys School,01223 508 900,www.theleys.net,Fen Causeway,Cambridge,Cambridgeshire,CB2 7AD,GB,"Cambridge, Cambridgeshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672718026,North East Ambulance Service,01914 302 000,www.neas.nhs.uk,"Bernicia House, Goldcrest Way",Newcastle Upon Tyne,,NE15 8NY,GB,"Newcastle Upon Tyne, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672730592,Bullion Vault,020 8600 0130,,"12th Floor, Landmark House, , Black's Rd,", London ,,W6 9DP,,London ,,,"Status: Incomplete
Client Type: Head Office
Contract: David Robinson
"
116672736990,Dods Parliamentary Communication Ltd,02075 935 500,,21 Dartmouth Street  ,London,,SW1H 9BP,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-01-20
By: David Robinson
Contract: David Robinson
"
116672737909,Reincubate Ltd,020 7796 2567,,11 Old Jewry,London,,EC2R 8DU,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-12-10
By: David Robinson
Contract: David Robinson
"
116672751847,Casewise,02037 587 250,WWW.CASEWISE.COM,"25 Grosvenor Street, ",London,London,W1K 4QN,GB,"London, London, UNITED KINGDOM",,,"Status: Active
Client Type: Site
Contract: Stephen Hellier
"
116672752544,G-Research,02076 317 500,www.greserch.co.uk,"United kin, 19-30 Alfred Place London WC1E 7EA",London,London,WC1E 7EA,GB,"London, London, UNITED KINGDOM",,,"Status: Incomplete
Client Type: Site
Contract: Stephen Hellier
"
116672765841,Infusion,02079 361 620,,"Exchange Tower, 7th Floor , 2 Harbour Exchange Square ",London ,,E14 9GE,,London ,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672780139,Acuigen Ltd,01234 759 800,www.acuigen.com,"Innovation Centre , University Way",Beds,,MK43 0BT,,Beds,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-01-20
By: David Robinson
Last Perm Job: 2016-01-20
Managed By: David Robinson
Contract: David Robinson
"
116672780446,CME Group,02033 793 700,,"One New Change, New Change",London,,EC4M 9AF,,London,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672781841,Farfetch,02072 537 663,,"2Nd Floor, Harella House ",,London ,EC1V 7DD,,London ,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-02-04
By: Niamh Stone
Contract: Kelsey Carew
"
116672803176,BCD Travel,02072 625 040,,"UK & Ireland Headquarters   , 30 Eastbourne Terrace ",,London,W2 6LA,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Kelsey Carew
"
116672832206,aire,,www.aire.io,1st Floor 25 Christopher Street ,London,,EC2A 2BS,,London,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672835266,Ecclesiastical Insurance Office Plc,08456 080 069,,"24 Monument St, London EC3R 8AJ",London,,EC3R 8AJ,,London,,,"Status: Active
Client Type: Head Office
Contract: James Green
"
116672835702,Medopad,,,"Medopad HQ , Buckingham Court",,London,SW1E 6PE,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: David Robinson
"
116672837687,Robertson,01786 431600,,"Robertson House, Castle Business Park",Stirling ,,FK9 4TZ,GB,"Stirling , UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Contract: James Green
"
116672838867,ICON PLC,035312 912 000,www.iconplc.com,South County Business Park,Dublin,,,IE,"Dublin, IRELAND",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672840998,Berry Cloud,02070 971 329,,60 Gresham Street ,,,EC2V 7BB,,,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672846211,Bank of Ceylon (UK) Ltd,02073 771 888,,1 Devonshire Square,London,,EC2M 4WD,,London,,,"Status: Active
Client Type: Site
Last Contacted: 2016-01-06
By: Danielle Green
Contract: Danielle Green
"
116672857643,Flixmedia,02083 583 340 ,,"Unit 1, The Technology Park",London,,NW9 6BX,,London,,,"Status: Lead
Client Type: Head Office
Contract: Eric Thwaite
"
116672869159,Talk Talk,02034 171 000,www.talktalkgroup.com,11 Evesham Street,London,,W11 4AR,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672869170,S-Cubed Ltd,01235 854 055,www.s-cubed.co.uk,"99 Park Drive, Milton Park",Abingdon,,OX14 4RY,GB,"Abingdon, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672886661,Newtyne,,www.newtyne.com,154 - F160 Fleet Street,London,,EC4A 2DQ,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672886708,32 Red plc,,www.32redplc.com,.,Gibralter,,,,Gibralter,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672886772,Absolutdata,02078 682 240,www.absolutdata.com,"314 Marble Arch Tower, 55 Bryanston Street",London,,W1H 7AA,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672894947,Bloodwise 2,,,30-40 Eagle Street,,London,WC1R 4TH,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Denva Bradford
"
116672895101,7 Digital,,,69 Wilson Street,,London,EC2A 2BB,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Denva Bradford
"
116672922354,RGP,02074 227 780,www.resourcesglobal.co.uk,Eldon House,London,,EC2M 7LS,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672940098,Makro,01617 888 448,www.makro.co.uk,"Liverpool Rd, Barton Moss",Manchester,,M30 7RT,,Manchester,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672940104,Abbott Diabetes Care,01993 892 600,www.abbotdiabetescare.co.uk,"Abbot House, Vanwall Business Park",Maidenhead,Berkshire,SL6 4XE,,"Maidenhead, Berkshire",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672953165,Dorchester Collection,02076 298 888,www.dorchestercollection.com,"Sixth Floor East, Lansdowne House",London,,W1J 6ER,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672953170,Actelion,02089 873 333,www.actelion.co.uk,"Chiswick Tower, 13th Floor",London,,W4 4AL,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672971392,Collider,0203 019 3270,http://www.wearecollider.com/,7 Morocco Street,London,,SE1 3HB,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-02
By: Niamh Stone
Contract: Niamh Stone
"
116672982806,Morningstar London,02031 070 000,www.morningstar.co.uk,"1 Oliver's Yard, 55 City Rd",London,,EC1Y 1HQ,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673002216,Boehringer Ingelheim Limited,01344 424 600,www.boehringer-ingelheim.co.uk,Ellesfield Avenue,Bracknell,,RG12 8YS,GB,"Bracknell, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673002269,Compare The Market,.,,"Pegasus House, Bakewell Rd",Peterborough,,PE2 6YS,GB,"Peterborough, UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Contract: Karen Hellier
"
116673016760,Allianz Insurance 2,03442 090 841,www.allianz.co.uk,57 Ladymead,Guildford,,GU1 1DB,GB,"Guildford, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673137242,Tata Steel,44 (0)1639 871111,,Talbot,,South Wales,SA13 2NG,,South Wales,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-03-21
By: Danielle Green
Contract: Danielle Green
"
116673138057,Accelero Digital Solutions Ltd,01656648200,,"Unit 2, Bridgend Business Centre",Bennett Street,,,,Bennett Street,,,"Status: Incomplete
Client Type: Head Office
Contract: Danielle Green
"
116673138163,British Sky Broadcasting Ltd,08702 403 000,www.bskyb.com,Grant Way,Isleworth,Middlesex,TW7 5QD,GB,"Isleworth, Middlesex, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673140229,Pervade Software Ltd,+44 2920 647 632; ,,"Castle Court, 6 Cathedral Road",Cardiff,,CF11 9LJ,,Cardiff,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-04-15
By: Danielle Green
Last Perm Job: 2016-02-26
Managed By: Danielle Green
Contract: Danielle Green
"
116673142684,Crystel - IT Services Ltd,01446 731231,,"The Business Centre-Cardiff House, Cardiff Rd",Barry,,CF63 2AW,,Barry,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-17
By: Danielle Green
Contract: Danielle Green
"
116673150320,Wolfberry UK, +44(0)1633504101,,Cardiff Gate Business Park,Cardiff,,CF23 8RU,,Cardiff,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-04-15
By: Danielle Green
Contract: Danielle Green
"
116673151331,Swansea Building Society,01792 483700,,"11-12 Cradock Street, City Centre",Swansea,,SA1 3EW,,Swansea,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-19
By: Danielle Green
Contract: Danielle Green
"
116673152932,Nationwide Building Society 2,01793 655 873,www.nationwide.co.uk,Nationwide House,Swindon,,SN38 1NW,GB,"Swindon, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-02-25
By: Danielle Green
Contract: Karen Hellier
"
116673152991,WorldPay Limited,02032 865 047,www.worldpay.com,"The Walbrook Building, 25 Walbrook",London,,EC4N 8AF,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Karen Hellier
"
116673162441,Babcock International Group,02073 555 300,,Bristol,,,,,,,,"Status: Active
Client Type: Site
Contract: Carl Ashdown
"
116673173626,Transatlantic Reinsurance Co,020 7204 8600,,55 Mark Lane,London,,EC3R 7NE,,London,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-02-23
By: Danielle Green
Contract: Danielle Green
"
116673183436,Barnardos 2,02085 508 822,www.barnardos.org.uk,Tanners Lane,Ilford,Essex,IG6 1QG,GB,"Ilford, Essex, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673183447,Raiffeisen Bank International,+431 717 070,www.rbinternational.com,Am Stadtpark 9,Vienna,,,AT,"Vienna, AUSTRIA",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673186569,DVLA,03007 906 801,,Long View Road,Swansea,West Glamorgan,SA6 7JL,,"Swansea, West Glamorgan",,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-03-09
By: Danielle Green
Contract: Danielle Green
"
116674130369,Touchnote,020 3355 2333,touchnote.com,"72-74 Paul Stree, Old Street",,,EC2A 4NA,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-03-09
By: Alastair Band
Contract: Alastair Band
"
