company-externalId,company-name,company-locationName,company-locationCountry,company-locationZipCode,company-phone,company-website,company-document,company-note
73120/89,Racepoint Global,England - London,,W6 7BJ,02088112474,www.fusepr.com,,"Description: NB, Aliya speced candidates out to Jay O'Conner




Racepoint Group is an award-winning global public relations consultancy with particular expertise in digital media relations. We leverage the power of traditional and digital media relations to elevate premium and emerging technology, health and science brands - generating media and analyst coverage and influence that directly impacts mindshare and marketshare. We lead in the application of technology to our campaigns and provide clients with a level of research, analytics and measurement that is unmatched in the public relations industry.
Our European headquarters is in London, with worldwide headquarters in Waltham, Massachusetts, offices in San Francisco, and a global network of partners and affiliates spanning four continents.
Racepoint Group is a part of W2 Group, a global marketing services ecosystem founded by industry thought leader Larry Weber, and organised to help Marketing Directors in their new role as builders of communities and content aggregators. 



Services:
Competitive Advantage,
Sale growth,
Thought Leadership
Enhanced Reputation
Online
International
Return on investissement
Training creative
"
731220-6993-7151,Saatchi&Saatchi Germany,,,,,,,"Description: 
Publicis Healthcare Communications Group
Germany
Walther-von-Cronberg-Platz 6 
D-60594 Frankfurt am Main 



"
731266-5512-7290,Medical Protection Society,England - London,,,0207 399 1406,,,
73129/70,Barcley Stratton,,,,0208 8778600,,,
731350-7141-10266,Evrest Conseil,,,,01 46 69 64 64,,,
731350-7392-6317,PMC Ltd (Pathology Management Company Ltd),,,,+4402 074 867278,,,
731407-9968-11123,Channel 5,England - London,,,,,,
731431-2795-1477,7ThingsMedia,England,,NNNNN,02070173190,,,
731448-5220-1694,Omobono,England,,EC1M 3JB,LONDON+44(0)2074301557,http://omobono.com/,,
731538-5330-12199,Incomes Data Services,England - London,,EC1Y 8LZ,0845 077 2911,http://www.incomesdata.co.uk/,,
731600-9417-8224,Columns Design 2,England - London,,WC2H 9JE,020 73956500,http://www.columnsdesign.com/,,"Description: Cov Garden
"
731663-6760-17166,Hue and Cry,England,,WC1N 3QA,02038295690,,,
731684-1459-17144,Pfizer Middle East,United Arab Emirates - United Arab Emirates,AE,0000,04-3329855,,,
731835-6259-16160,Saguez Workstyle,France - /,,/,+33(0)141666407,http://saguez-workstyle.com/,,
731957-8116-1366,Dawbell,,,,,,,
732024-9980-12286,Chartered Institute of Bankers in Scotland (CIOBS),,,,(0)131 473 7777,,,
732116-2821-8197,Creative Leap,England - London,,EC1V OAT,0207 549 0700,www.creativeleap.com,,
732125-1231-11264,Disney France,France,,,,,,
732148-9704-1154,MDLinx,,,,,,,
732321-4308-6156,George Wimpey,,,WV1 3JE,01902 780068,www.georgewimpey.co.uk/ ,,
732329-5082-1530,Giant Creative Strategy,United States of America,,CA 94111,+1(415)655-5200,,,
732352-8893-11298,Contact a Family,England - London,,,020 7608 8700,,,
732381-2370-13172,BBC Global News Limited,England -London,,,2072403456,,,"Description: 020 7580 4468 switchboard
"
732596-9545-14182,Labrador Company,France,,75017,0153063080,,,
732640-8514-5250,Canal 55,France,,75017,33 1 53 81 75 55,http://www.canal55.com/,,"Description: Effectif total : 22
Created in 1986

July 2007 : Have been brought by Vivactis
Domaines d'expertise 
- Conseil médico-stratégique
- Publicité
- Opérations
- Marketing Direct
- RP

Organigramme  
PDG : Patrice WOLFF 
Directeur Général Conseil : Yan HAGUET 
Directrice conseil : Adèle ORTU 
Directeur de création : Nejbosa VRHOVAC 
Directrice médicale : Catherine DELMAS  

Effectif total : 20  
dont Direction Générale : 2 
dont Direction Clientèle : 3 
dont Opérations et Développement : 2
 dont Médical : 3
 dont Création : 5
 dont Production : 3
 dont Administration : 2 

Principaux Budgets Clients  Antalgie :
Advil (Wyeth Santé Familiale) - Monocrixo (Thérabel)

Cardiologie :
Cozaar (MSD) - Nitriderm (Novartis)

Dermatologie :
Hirucrème (Bayer Santé Familiale) - Cystine B6, Spanor G (Bailleul) - Lithioderm (Labcatal)

Gastrologie :
Transipeg-Colopeg (Bayer SF)

Hospitalier :
Revatio (Pfizer) - Actiq (Janssen Cilag) - Xagrid (Shire)

Neurologie :
Vagostabyl (Leurquin Mediolanum)

Nutrition :
Clinutren (Nestlé Nutrition) - Xenical (Roche)

Ophtamologie :
Cosopt (MSD) - Difrarel(Leurquin Mediolanum)

OTC :
Meridol (Gaba) - Strepsils (Reckitt Benckiser)

Phlébo-angiologie :
Cémaflavone (Bailleul)

Pneumologie et ORL :
Qvar (Ivax) - Dimétane (Wyeth) - Mizollen (Thérabel)

Psychatrie :
Ixel (Pierre Fabre Médicament)

Rhumatologie :
Caltrate (Wyeth) - Nexen (Thérabel)

Vaccins :
Pentavac (Sanofi Pasteur MSD)

Autres domaines :
Uridoz (Thérabel) - Gamme Ascencia (Bayer) - Ethicon - Leurquin Mediolanum - Novonordisk 



"
732678-5923-1678,HearToday,"London, United Kingdom",,,,,,
732683-5763-15282,EDIT-PLACE,France,,75002,0185084013,,,
732714-8434-1018,Openhere Belgium,,,,,http://www.openhere.be/,,
732742-8684-15196,"Interbrand Design Forum, Ohio (Dayton)",United States of America,,10001,+19374394400,,,
732800-4632-1678,Atom Republic,"Woking, Surrey, United Kingdom",,,,,,
732915-2224-8185,GCI Bahrain,,,,,,,
732924-3311-13112,Lexis Nexis,England - London,,,,,,
732946-9658-961,Celgene,,,SL4 1EP,+44 (0) 1753 498600,,,
733035-3497-1550,HMNS Being/TBWA,France - Italy ,IT,00191,+39064523211,,,
733038-9455-13115,INHOUSE SUPERSTARS,,,,,,,
733042-8425-12335,National AIDS Trust,,,,020 7814 6767,,,
733141-5175-13196,QA,,,,0845 757 3888 ,,,
733148-8393-12212,Verbal Identity,,,,,,,
733255-5179-14174,Numericable,France,,77420,123,,,
733428-5459-16110,Data Storming,France - /,,/,/,,,
73348/82,TopSource Ltd,,,,08451294993,www.topsourceltd.com,,
733529-2153-15100,Tivian GmbH,Germany - Germany,DE,50858,+492234999800,www.tivian.de,,
733532-2744-8211,Arabian Advertising,United Arab Emirates,,,971 4 333 5727,,,
733622-3297-11188,Truth,England - London,,EC1M 6HA,020 7199 4545,http://www.truth.ms,,"Description: 
- We help our clients build profitable brand and business strategies, based on insight into the way people think, feel and behave - the deep and distinctive truths our clients need to know to help their brands succeed.

- Truth brings together an eclectic mix of expertise in business strategy, brand development, innovation and communications. This mix means that we are not tied to any one method - we have the freedom to focus on delivering the best solution to your challenge.

Specialties: Strategic Insight, Consumer Insight, Business Strategy & Planning, Brand Strategy, Innovation, Communications Development, Qualitative Research, Quantitative Research

Company Size: 51-200 employees






"
733628-1957-661,Weber Shandwick Dublin,,,,+353 1 676 01 68,,,"Description: Weber Shandwick | FCC in Dublin is one of Ireland’s leading public relations agenices. Founded in 1989, the firm has won fourteen Public Relations Consultants Association (PRCA) awards for the quality of its work since the awards inception in 1995. 

The agency has a proven track record in corporate, financial, technology, public affairs, consumer and healthcare public relations. Weber Shandwick | FCC offers a comprehensive service in the development and implementation of communications programmes, and public awareness campaigns.

The Irish office provides strategic and tactical advice to Irish and multinational organisations spanning a broad range of sectors. The agency is proud to have worked on many top corporate and financial stories that have taken place in Ireland the past decade. 

With extensive contacts in business, the state sector, politics and the media, Weber Shandwick | FCC provides knowledge-based advice to deliver successful campaigns for clients in the Irish Market.  
"
733673-9169-10146,Westminster Consortium,England - London,,,020 7274 6668,http://www.westminsterconsortium.com/,,
733730-7031-1283,TBWA Raad (Jordan),Jordan,,,+962 6 5525587,,,
733795-8312-6143,Eperon Consulting,,,LE14 4SZ,0207 3887902,http://www.a-eperon.co.uk/,,
733822-5398-1289,Al Qudrah Advertising  (Dubai),United Arab Emirates,,,+971 4 294 2112 ,,,
733876-3121-12216,Drag & Tag,,,,,,,
733919-1864-7114,ASCOPHARM,,,,01563 335 40,http://www.ascopharm.com,,"Description: CRO
Approximately 78 people as of today.
Groupe NOVASCO

ASCOPHARM is the original CRO structure of the group. ASCOPHARM was founded in early 1995, by personnel with significant experience in drug development management. This experience had been gained through years of work with both pharmaceutical companies and CROs, particularly its founders, Dr. Hervé Karsenty, General Manager and Medical Director, and Mrs Nelly Rémond, Director of Operations.

ASCOPHARM was founded and developed on the basis of four main concepts: 

Achieving and ensuring high quality in all scientific work, 
Working entirely within a non-profit system, to guarantee unbiased and devoted clinical research (Status of a non-profit ""Association Loi 1901""), 
Forming a real partnership with pharmaceutical companies, 
Creating an atmosphere in all aspects of research, which is both friendly and efficient. 
To date ASCOPHARM has developed a variety of services, from study conception to publication, all performed by highly experienced personnel: 

Medical and clinical research writing, 
Central randomisation, 
Clinical study affairs: 
Clinical research monitoring services, 
Medical/safety monitoring and review, 
Epidemiology and Post Marketing Surveillance 
Regulatory affairs, 
Data management, 
Biostatistics, 
Training Services, 
Logistic Services, 
Clinical study budget management, including investigator payments, patient management, etc. 


The functional structure of the group is in essence very similar to the structure encountered in the pharmaceutical industry. Only few variations have been implemented in order to fulfil the specificities of the group.

* Management: The Group is headed by its General Director, Dr Herve Karsenty, and its Director of Operations, Mrs Nelly Rémond. Strategic decisions involve also the Board of Directors which includes also the Director of Business Development, Mr Thierry Lapuente, The Director of Key Projects and IT, Mr Bruno Voulaz, The Director of Coordination, Mrs Lucie ROUCH, and the Director of QA, Mrs Christel Souillard-Maudet. The Board of Directors meets formally every semester to define major orientations of the group which comprises approximately 78 people as of today.

* Monitoring: Monitoring includes both clinical monitoring and site assistance. 7 Group Managers are under direct responsibility of the Director of Operations. Each Group manager has 3 to 6 CRAs under his/her responsibility. The monitoring group represents a 40 people department.

* Data Management: Headed by Mr Laurent Bertel, Data Management comprises 2 Data Managers/Programmers. One Coding specialist is responsible for the management and use of major data dictionaries. In addition, data entry personnel are under direct supervision of this group. This department liaises with IT development which has responsibilities on programming and maintenance of randomization servers.

* Biostatistics: Biostatistics is headed by Mrs Murielle Gagneau, who drives a total of 5 statisticians. This group is also directly involved in clinical writing activities together with the medical group.

* Medical and Regulatory Affairs: This department includes 5 Doctors in Medecine and 3 a number of Clinical Coordinators. This department is responsible for pre-study regulatory affairs, medical support and pharmacovigilance, and is involved in clinical writing activities together with the Biostatistics department.

* Quality Assurance: QA is headed 
"
