company-externalId,client_id,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,insert_timestamp,company-owners,company-note
531494,1095216,ELCA Informatik AG (Zürich),+ 41 44 / 456 32 11,,Steinstrasse 21,8036 Zurich ,,,CH,"8036 Zurich , SWITZERLAND",674003.html,05/12/2012 14:09:49,Christine.Horak@initi8recruitment.com,"ID: 1095216
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2016-07-07
By: Karen Hellier
Contract: Christine Horak
"
531538,1095217,Migros Bank AG,+41 848 845 400,www.migrosbank.ch ,8010 Zürich-Mülligen,Zürich,,,CH,"Zürich, SWITZERLAND",,05/12/2012 14:36:41,Christine.Horak@initi8recruitment.com,"ID: 1095217
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-02-25
By: Christine Horak
Last Updated: 2016-07-28
By: Karen Hellier
Contract: Christine Horak
"
531672,1095218,POHN IT-Consulting GmbH,+41 31 312 7000 ,www.pohn.ch ,Meriedweg 11,3172 Niederwangen b. Bern,,,CH,"3172 Niederwangen b. Bern, SWITZERLAND",,05/12/2012 15:27:08,Christine.Horak@initi8recruitment.com,"ID: 1095218
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-11-19
By: Lucia Hinterberger
Last Updated: 2016-07-27
By: Sam Covey
Last Perm Job: 2012-12-19
Managed By: Christine Horak
Last Contract Job: 2013-04-10
Managed By: Christine Horak
Contract: Christine Horak

General Notes: 
CREATED DATE: Oct 14 2013  9:41AM
14.10.13 - Called Mr. Ernst - scheduled a call with him for tomorrow at 09:00 GMT.
15.10.13 - Spoke to Mr. Ernst, who is very happy to re-establish a relationship w. Initi8. He expressed an interest in fixed term contracts, which Mr. Hellier is currently taking into consideration.
17.10.13 - Email sent to Pohn (Mr. Ernst) reg. payment negotiations.
23.10.13 - Tried to speak to Mr. Ernst, but the line was poor: sent an email reminder instead, in order to move things forward & start open dialog regarding payment methods.

"
531678,1095219,Sage Schweiz AG,+41 58 944 19 19,www.sageschweiz.ch ,D4 Platz 10,6039 Root Längenbold,,,CH,"6039 Root Längenbold, SWITZERLAND",,05/12/2012 15:42:23,Christine.Horak@initi8recruitment.com,"ID: 1095219
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-02-18
By: Christine Horak
Last Updated: 2016-07-26
By: Sam Covey
Contract: Christine Horak
"
531707,1095220,smile.direct versicherungen,0041 8448 48444,www.smile-direct.ch ,Hertistrasse 25,8304 Wallisellen,,,CH,"8304 Wallisellen, SWITZERLAND",,05/12/2012 16:06:14,Christine.Horak@initi8recruitment.com,"ID: 1095220
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-10-22
By: Annahita Lagevardi
Last Updated: 2016-07-26
By: Sam Covey
Contract: Christine Horak
"
532087,1095221,omnicom media group,0207 908 3400,,26-37 Seymour Mews,London,,W1H 6BN,,London,674644.html,06/12/2012 11:02:17,Sara.Turkes@initi8recruitment.com,"ID: 1095221
Status: Active
Client Type: Head Office
Created By: Sara Turkes
Last Contacted: 2015-10-06
By: Stephen Hellier
Last Updated: 2019-05-09
By: Karen Hellier
Last Perm Job: 2015-02-12
Managed By: Eric Thwaite
Contract: Sara Turkes
"
532276,1095222,SRG SSR,0041 31 350 91 11 ,,Giacomettistrasse 1,3000 Bern 31,,,CH,"3000 Bern 31, SWITZERLAND",,06/12/2012 14:58:30,Christine.Horak@initi8recruitment.com,"ID: 1095222
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2016-07-26
By: Sam Covey
Contract: Christine Horak
"
532568,1095223,RSN Risk Solution Network AG,+41 (0)44 298 94 94,,Albisriederstrasse 80a,8003 Zürich,,,CH,"8003 Zürich, SWITZERLAND",,07/12/2012 10:22:19,Christine.Horak@initi8recruitment.com,"ID: 1095223
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2012-12-07
By: Christine Horak
Last Updated: 2016-07-26
By: Sam Covey
Contract: Christine Horak
"
533627,1095224,Kaplan International Colleges,0208 7273500,,"2nd Floor, Warwick Building, Kensington Village Avonmore Road",,,W14 8HQ,,,,10/12/2012 09:28:01,Igor@initi8recruitment.com,"ID: 1095224
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Igor Tanjga
"
533790,1095225,Sallfort Privatbank AG,+41 61 225 9636 ,http://www.sallfort.com/,Dufourstrasse 25,CH-4010 Basel ,,,CH,"CH-4010 Basel , SWITZERLAND",,10/12/2012 11:14:19,Christine.Horak@initi8recruitment.com,"ID: 1095225
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-13
By: Lucia Hinterberger
Last Updated: 2014-10-13
By: Lucia Hinterberger
Contract: Christine Horak

General Notes: 
CREATED DATE: Dec 10 2012  4:06PM
28.11.13 - Sallfort Privatbank AG is a merger between Sallfort AG Basel and P&P Private Bank AG Zurich.

06.12.13 - Mr. Antic covers all of IT at Sallfort - and is back on Tues 10.12.13.

19.12.13 - Mr. Antic works Mondays, Tuesday & every other Friday - will try calling tomorrow.


"
534057,1095226,BNP Paribas (Suisse) SA,+41 58 212 6111,,Selnaustrasse 16,CH-8022 Zürich,,,CH,"CH-8022 Zürich, SWITZERLAND",,10/12/2012 14:33:54,Christine.Horak@initi8recruitment.com,"ID: 1095226
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-12-11
By: Annahita Lagevardi
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Christine Horak

General Notes: 
CREATED DATE: Dec 10 2012  4:04PM
02.12.13 - Reception are hesitant to pass one on: Asked to call Mr. Hueg on Wednesday, as he is not in today & 'very busy tomorrow'.

03.12.13 - The Geneva number is +41 58 312 411.

03.12.13 - Uncomfortable call with Mr. Hueg's receptionist, who informed me that he will not speak to recruiters & that BNP do not work with external recruiters. Most try another source.

11.12.13 - Inquiry at HR: A Mr. Michel Vyss is responsible for recruitment, which he is happy to discuss with me beginning next year, as he is extremely busy right now.


"
534092,1095227,XEROX AG,+41 (0)43 305 12 12,,Lindenstrasse 23,CH-8302 Kloten,,,CH,"CH-8302 Kloten, SWITZERLAND",,10/12/2012 15:17:04,Christine.Horak@initi8recruitment.com,"ID: 1095227
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2012-12-10
By: Christine Horak
Contract: Christine Horak
"
534131,1095228,Alternative Bank Schweiz AG,+41 (0)62 206 16 16,,Amthausquai 21,4601 Olten,,,CH,"4601 Olten, SWITZERLAND",,10/12/2012 15:53:53,Christine.Horak@initi8recruitment.com,"ID: 1095228
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2016-06-18
By: Karen Hellier
Contract: Christine Horak
"
534196,1095229,Cloud Seal,,www.cloudseal.com,"Head Office in Estonia, Also have local London office ...",,,,,,,10/12/2012 17:17:06,Stephen@initi8recruitment.com ,"ID: 1095229
Status: Incomplete
Client Type: Head Office
Created By: Paul Koch
Last Updated: 2016-06-28
By: Karen Hellier
Contract: Stephen Hellier
"
534381,1095230,Ticos AG,0041 52 647 64 64 ,www.ticos.ch ,Güterstrasse 6,8245Feuerthalen,,,CH,"8245Feuerthalen, SWITZERLAND",,11/12/2012 10:14:05,Christine.Horak@initi8recruitment.com,"ID: 1095230
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-02-28
By: Christine Horak
Last Updated: 2016-07-21
By: Sam Covey
Contract: Christine Horak
"
535188,1095231,Royal Institution of Chartered Surveyors,02476868555(6),,Parliament Square,london,,SW1P 3AD,,london,,11/12/2012 17:25:57,Eric@initi8recruitment.com ,"ID: 1095231
Status: Incomplete
Client Type: Head Office
Created By: Eric Thwaite
Last Contacted: 2015-11-11
By: Matthew Mangan
Last Updated: 2015-11-11
By: Matthew Mangan
Contract: Eric Thwaite
"
535300,1095232,Deloitte AG,+41 58 279 6000,,General Guisan-Quai 38 ,8022 Zürich    ,,,CH,"8022 Zürich    , SWITZERLAND",,12/12/2012 08:53:15,Christine.Horak@initi8recruitment.com,"ID: 1095232
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-11-25
By: Lucia Hinterberger
Last Updated: 2016-07-05
By: Karen Hellier
Last Perm Job: 2014-11-25
Managed By: Lucia Hinterberger
Contract: Christine Horak

General Notes: 
CREATED DATE: Dec  4 2013  3:53PM


04.12.13 - LEAD: Currently looking for service management candidates (risk management / trade support?).

11.12.13 - Ms. Mock is based in Zurich - try again later.



19.12.13 - Odd conversation with reception: passed on to a Ms Muriel Colson in recruitment.

23.12.13 - The IT team at Deloitte have broken up for Xmas, though some are back on December 27th.


"
535630,1095233,EFG Financial Products AG,+ 41 58 800 1000,http://www.efgfp.com/,Brandschenkestr. 90,8027 Zürich,,,CH,"8027 Zürich, SWITZERLAND",,12/12/2012 10:59:40,Christine.Horak@initi8recruitment.com,"ID: 1095233
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-11-01
By: Annahita Lagevardi
Last Updated: 2016-07-07
By: Karen Hellier
Contract: Christine Horak

General Notes: 
CREATED DATE: Dec 12 2012 11:09AM
22.10.13 - EFG is now called Leonteq Securities AG. Mr. Dunskus has just left EFG (2 weeks ago). A Mr. Serraj has referred me back to Mr. Patnaik in IT, who was unavailable once more. Managed to secure his mobile number: he was in a meeting & requested a call-back tomorrow.

23.10.13 - Mr. Patnaik unavailable, despite scheduling call - will try again later.

24.10.13 - Mr. Patnaik is extremely busy - asked to call back in 2 hrs.

31.10.13 - Mr. Patnaik in meetings all day - try again.

22.11.13 - Mr. Zuellig does not work here anymore.


"
536527,1095234,Didacware AG,0041 44 307 33 10,http://www.didacware.ch ,Jungholzstrasse 43,8050 Zürich,,,CH,"8050 Zürich, SWITZERLAND",,13/12/2012 10:02:14,Christine.Horak@initi8recruitment.com,"ID: 1095234
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-02-20
By: Christine Horak
Last Updated: 2016-07-05
By: Karen Hellier
Contract: Christine Horak
"
536667,1095235,SITA,+41 22 747 6111 ,,"26 Chemin de Joinville , B.P. 31, 1216 Cointrin",Geneva ,,,CH,"Geneva , SWITZERLAND","678128.html,678129.doc",13/12/2012 12:38:08,Christine.Horak@initi8recruitment.com,"ID: 1095235
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2016-07-26
By: Sam Covey
Contract: Christine Horak
"
537474,1095236,Barnardo's,0208 550 8822,,"Tanners Lane, Barkingside",Ilford,Essex,IG6 1QG,,"Ilford, Essex",,14/12/2012 11:10:28,Igor@initi8recruitment.com,"ID: 1095236
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2015-04-16
By: Timothy McAllister
Last Updated: 2015-04-20
By: Timothy McAllister
Last Perm Job: 2015-04-16
Managed By: Timothy McAllister
Contract: Igor Tanjga

General Notes: 
CREATED DATE: Dec 14 2012 11:10AM
they use faststats and sql and have 2.5 million rows od data and want to incresase that by anoth million - salaries in the region of 35k +


"
537648,1095237,Immediate Media,02071 505 000,,"Vineyard House, 44 Brook Green",London,,W6 7BT,,London,,14/12/2012 14:07:27,Igor@initi8recruitment.com,"ID: 1095237
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2014-11-27
By: Carl Ashdown
Last Updated: 2016-07-21
By: Karen Hellier
Contract: Igor Tanjga
"
537657,1095238,Shop Direct Group,0844 292 1000,http://www.shopdirect.com/shop-direct/our-locations,"Skyways House, Speke – South Liverpool",Liverpool,,L70 1AB,,Liverpool,,14/12/2012 14:16:09,Jan.Cook@initi8recruitment.com,"ID: 1095238
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2015-04-30
By: Danielle Green
Last Updated: 2019-05-19
By: Karen Hellier
Contract: Jan Cook
"
537689,1095239,Thomas Pink,(0)20 7498 3882,,"1 Palmerston Court, Palmerston Way",London,,SW8 4AJ,,London,678842.html,14/12/2012 14:36:18,Igor@initi8recruitment.com,"ID: 1095239
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2016-07-20
By: Sam Covey
Contract: Igor Tanjga
"
537771,1095240,CreatorMail,(0)207 183 7520 / 020 31371026,,"2nd Floor, 203 Eversholt Street",London,,NW1 1BU,,London,,14/12/2012 15:28:41,Igor@initi8recruitment.com,"ID: 1095240
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2015-09-22
By: Carl Ashdown
Last Updated: 2016-06-30
By: Karen Hellier
Contract: Igor Tanjga
"
538055,1095241,Underwired,0207 0600400,,23 Charlotte Road,London,,EC2A 3PB,GB,"London, UNITED KINGDOM",,17/12/2012 10:28:28,Sara.Turkes@initi8recruitment.com,"ID: 1095241
Status: Incomplete
Client Type: Head Office
Created By: Sara Turkes
Last Updated: 2016-07-20
By: Sam Covey
Contract: Sara Turkes
"
538203,1095242,BonusCard.ch AG,+41 (0)44 220 42 00,,.,8021 Zürich,,,CH,"8021 Zürich, SWITZERLAND",,17/12/2012 12:51:57,Christine.Horak@initi8recruitment.com,"ID: 1095242
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-03-12
By: Christine Horak
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Christine Horak
"
539323,1095243,karmarama,0203301 2000 ,,farringdon place 20 farringdon road ,London,,ec18 3he,,London,,18/12/2012 12:36:51,Eric@initi8recruitment.com ,"ID: 1095243
Status: Active
Client Type: Head Office
Created By: Eric Thwaite
Last Contacted: 2015-10-22
By: Kelsey Carew
Last Updated: 2017-04-07
By: Sam Covey
Last Perm Job: 2013-11-13
Managed By: Jonathan Boyes
Contract: Eric Thwaite
"
539781,1095244,Ernst & Young AG,+41 58 286 3111,,Maagplatz 1,Zurich,,8005,CH,"Zurich, SWITZERLAND",680392.html,19/12/2012 09:10:42,Christine.Horak@initi8recruitment.com,"ID: 1095244
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2016-04-29
By: Danielle Green
Last Updated: 2016-07-17
By: Karen Hellier
Contract: Christine Horak

General Notes: 
CREATED DATE: Oct 16 2013 11:05AM
16.10.13 - Spoke to Mr. Bollag, who passed me onto HR without specifying a contact, adding that most areas were already 'covered'. In terms of skills required, he said that they recruit IT across the board. Possible contact: Arthur Bergmann (Technology Leader Switzerland) +41 (0)58 286 5633.

19.12.13 - The main hotline doesn't always work - persist.


"
541257,1095245,bbv Software Services AG,+41 41 429 0111 ,www.bbv.ch ,.,"Luzern Zug, Bern und Zürich",,,CH,"Luzern Zug, Bern und Zürich, SWITZERLAND",,20/12/2012 10:36:14,Christine.Horak@initi8recruitment.com,"ID: 1095245
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-13
By: Lucia Hinterberger
Last Updated: 2016-06-22
By: Karen Hellier
Contract: Christine Horak

General Notes: 
CREATED DATE: Oct 21 2013  2:42PM


21.10.13 - Roger Renggli not available all day.

23.12.13 - bbv is closed until January 6th.


"
541413,1095246,Diamant Software,0049 521 942 6020,,Sunderweg 2,Bielefeld,,33 649,,Bielefeld,,20/12/2012 13:56:10,Christine.Horak@initi8recruitment.com,"ID: 1095246
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-13
By: Lucia Hinterberger
Last Updated: 2016-07-05
By: Karen Hellier
Contract: Christine Horak
"
543852,1095247,Buzzacott LLP,02075561200,www.buzzacott.co.uk,130 Wood Street,London,,EC2V 6DL,,London,,02/01/2013 15:56:53,Jan.Cook@initi8recruitment.com,"ID: 1095247
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2013-05-02
By: Jan Cook
Last Updated: 2013-05-02
By: Jan Cook
Last Perm Job: 2013-05-02
Managed By: Jan Cook
Contract: Jan Cook
"
544796,1095248,Milk Customer Strategy Ltd.,02037942870,,14 Bedford Square,london,,WC1B 3JA,,london,,03/01/2013 11:46:07,Sara.Turkes@initi8recruitment.com,"ID: 1095248
Status: Active
Client Type: Head Office
Created By: Sara Turkes
Last Contacted: 2015-04-28
By: Eric Thwaite
Last Updated: 2016-07-28
By: Karen Hellier
Last Perm Job: 2015-04-28
Managed By: Eric Thwaite
Last Contract Job: 2015-02-04
Managed By: Marcin  Hordyniec
Contract: Sara Turkes

General Notes: 
CREATED DATE: Jul 24 2013  8:28AM


Working to 18% perm and 18% margin on contracts. Do not send CV&#39;s to anyone except Rhian/Jane with salaries on.


"
545205,1095249,ABI (ORIC),0207 600 3333,,51 Gresham Street,London,,EC2V 7HQ,,London,"684262.html,684263.html",03/01/2013 17:51:30,danielle@initi8recruitment.com,"ID: 1095249
Status: Incomplete
Client Type: Head Office
Created By: Danielle Green
Last Contacted: 2013-01-03
By: Danielle Green
Last Updated: 2016-07-30
By: Karen Hellier
Last Contract Job: 2013-01-03
Managed By: Danielle Green
Contract: Danielle Green
"
545780,1095250,KPMG 3,+41 58 249 31 31,www.kpmg.ch ,Badenerstrasse 172,8026 Zürich,,,CH,"8026 Zürich, SWITZERLAND",,04/01/2013 13:01:23,Christine.Horak@initi8recruitment.com,"ID: 1095250
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2016-04-29
By: Danielle Green
Last Updated: 2016-07-26
By: Karen Hellier
Last Perm Job: 2014-11-20
Managed By: Lucia Hinterberger
Contract: Christine Horak

General Notes: 
CREATED DATE: Oct 21 2013  1:33PM
21.10.13 - Ms Lay is curr. on maternity-leave.


"
547547,1095251,The Boston Consulting Group AG (Switzerland),+41 44 388 8666 ,,Münstergasse 2 ,8001 Zurich,,,CH,"8001 Zurich, SWITZERLAND",,07/01/2013 16:36:09,Christine.Horak@initi8recruitment.com,"ID: 1095251
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2013-01-15
By: Christine Horak
Last Updated: 2016-08-03
By: Sam Covey
Contract: Christine Horak
"
548038,1095252,Brocade,44 208 432 5200,,London Road,Bracknell,,RG12 2XH,GB,"Bracknell, UNITED KINGDOM",,08/01/2013 10:19:59,Igor@initi8recruitment.com,"ID: 1095252
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2013-01-08
By: Igor Tanjga
Contract: Igor Tanjga
"
551027,1095253,Jaguar Land Rover Limited,02476 303 080,,Abbey Road,Coventry ,,CV3 4LF,,Coventry ,,09/01/2013 14:36:55,Igor@initi8recruitment.com,"ID: 1095253
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2018-08-12
By: Karen Hellier
Contract: Igor Tanjga
"
551979,1095254,Detecon (Schweiz) AG,+41 43 888 6500,www.detecon.ch,Löwenstrasse 1,8001 Zürich,,,CH,"8001 Zürich, SWITZERLAND",,10/01/2013 08:47:48,Christine.Horak@initi8recruitment.com,"ID: 1095254
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-12-10
By: Lucia Hinterberger
Last Updated: 2016-07-05
By: Karen Hellier
Last Perm Job: 2013-03-27
Managed By: Christine Horak
Contract: Christine Horak

General Notes: 
CREATED DATE: Oct 14 2013 10:23AM
14.10.13 - Mr. Roscic has replaced Mr. Maier as Head of IT Planning & Transformation Management.

21.10.13 - Scheduled call w. Ms Sawadsky who is happy to discuss roles when next avail.: Thu. afternoon, 24.10.13. 22.10.13 - Mr. Roscic still unavailable - unwell today.

20.12.13 - Ms Sawadsky will only be available in the new year.

18.12.13 - Couldn't reach Ms. Sawadsky - will try again tomorrow.

23.12.13 - Mr. Roscic is on holiday & couldn't reach Ms Sawadsky unfortunately.


"
551988,1095255,IBM Schweiz,+41 (0)58 333 44 55 ,,Vulkanstrasse 106 ,8010 Zürich ,,,CH,"8010 Zürich , SWITZERLAND",,10/01/2013 09:05:48,Christine.Horak@initi8recruitment.com,"ID: 1095255
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-13
By: Lucia Hinterberger
Last Updated: 2016-07-20
By: Karen Hellier
Contract: Christine Horak
"
554329,1095256,Badoo 2,02070 999 939,,22 Little Russell Street,London,,WC1A 2HS,,London,,11/01/2013 09:39:17,Gurdeep.Singh@initi8recruitment.com,"ID: 1095256
Status: Active
Client Type: Head Office
Created By: Gurdeep Singh
Last Updated: 2016-06-20
By: Karen Hellier
Contract: Gurdeep Singh
"
555805,1095257,mercedes,01908245000,,"mercedes benz uk, delaware drive",milton keynes,,mk15 8ba,,milton keynes,,14/01/2013 14:56:57,Eric@initi8recruitment.com ,"ID: 1095257
Status: Active
Client Type: Head Office
Created By: Eric Thwaite
Last Updated: 2016-07-28
By: Karen Hellier
Contract: Eric Thwaite
"
